000011decs;不自量力的共匪军队向我军西安行营及华北的日军发动进攻，我们有必要联合日方剿灭这些共匪。;;;;;;;;;;;;;;x
000010title;支那对于调停的态度;;;;;;;;;;;;;;x
000010decs;不自量力的支那军队坚持抗战，不过他们一定会在我军强有力的打击下灰飞烟灭。;;;;;;;;;;;;;;x
000010option;天皇万岁！;;;;;;;;;;;;;;x
dianjun;滇军出滇 ;;;;;;;;;;;;;;x
dianjun1desc;8月9日，时任云南省政府主席龙云在南京国防会议上，主动请缨抗战，蒋介石立即授予“国民革命军陆军第六十军”番号。龙云回滇后，用28天时间，将手中的地方正规军6个旅及有关的武装迅速组建了一支出征抗战部队--第六十军，交由军长卢汉率领，出滇抗日。六十军下辖3个师，即182师、183师和184师，3个师下辖6个旅12个团，官兵总数有4万余人。龙云组建陆军第60军，以卢汉为军长，安恩溥、高荫槐、张冲分别为182师、183师、184师师长，出滇抗日。60军共有4万将士，其中彝族将士2.4万人，占总士兵的60%。1937年10月12日，60军以安恩溥的182师为先头部队，开始向贵州进发。他们走过崇山峻岭，历经40余日的艰苦跋涉，步行到湖南长沙。;;;;;;;;;;;;;;x
dianjunoption1;集结军队，昆明整训。;;;;;;;;;;;;;;x
dianjunoption2;即刻出发，赶赴长沙。;;;;;;;;;;;;;;x
chuanjunoption1;集结军队，成都整训。;;;;;;;;;;;;;;x
chuanjunoption;川军出川 ;;;;;;;;;;;;;;x
chuanjunoption2;即刻出发，赶赴宜昌。;;;;;;;;;;;;;;x
chuanjun1desc;随着‘卢沟桥事变’的爆发，全国抗战的呼声日益高涨，四川省政府主席刘湘响应人民的号召，主动向中央和全国通电请缨抗战：“和平果已绝望，除全民抗战外，别无自存之道，要求当局早决大计，甫澄愿率川军供驱遣抗敌！”在此口号之下，原本纷争不断的四川个军阀放下了以往的成见，共率30万川军出川开赴抗日前线。他们在民族危亡之际，以国家利益为重，深明大义，忍辱负重，慷慨赴死，以劣势武器，无数次与装备精良的日军进行殊死决战。根据国民政府统计，川军在抗战时期的伤亡人数约为全国抗日军队伤亡总数的1/5，居全国之冠！;;;;;;;;;;;;;;x
200title;第一次庐山谈判——中共态度;;;;;;;;;;;;;;x
200decs;中共方面态度：按照杭州谈判时蒋介石的要求，周恩来向蒋介石提交了由中共起草的《关于御侮救亡、复兴中国的民族统一纲领草案》，以及中共会谈的书面提纲。提纲列出18个问题，主要条件有：商议民族统一纲领；释放政治犯；停止“剿共”；派人到南方苏区联络改编红军游击队；发表边区政府委员会名单，委员为林伯渠、张国焘等；改编红军，红军设某路军总司令部，总司令朱德，副总司令彭德怀(但准备让步为总指挥部)，至少四个师，一师师长林彪，二师师长贺龙，三师师长徐向前，四师师长刘伯承；修改国民大会选举法；召开国防会议；释放沈钧儒等“七君子”等。;;;;;;;;;;;;;;x
200option1;同意;;;;;;;;;;;;;;x
200option2;我还有别的想法;;;;;;;;;;;;;;x
201title;国民党方面同意了我们的请求.;;;;;;;;;;;;;;x
201decs;再周恩来的努力之下，国民党方面终于同意了我们对于抗日御侮的初步请求。;;;;;;;;;;;;;;x
201option;抗日御侮;;;;;;;;;;;;;;x
202title;国民党方面的意图;;;;;;;;;;;;;;x
202decs;国民党提出：国共两党共组“国民革命同盟会”，并以蒋介石为享有最后决定权的主席;南京政府给红军3个师的编制，副职由国民党委派，并且3个师之上只许设政治训练处指挥;毛泽东、朱德出国留洋;陕甘宁边区政府由中央政府委派正职长官。;;;;;;;;;;;;;;x
202option;荒唐！;;;;;;;;;;;;;;x
202option2;让那两个土包子留洋去吧;;;;;;;;;;;;;;x
203title;中共方面拒绝了我们的要求;;;;;;;;;;;;;;x
203decs;中共方面拒绝了我们的请求，朱毛周等人也绝不是等闲之辈。;;;;;;;;;;;;;;x
203option;好吧;;;;;;;;;;;;;;x
JAP_Event_decs300;南方军，是日本军国主义集团在1941年11月5日成立的战区性突击军团，与日本关东军、中国派遣军并列为海外日军的三大主力。 1941年11月5日，日本天皇批准了"南方综合作战计划"。次日，日军大本营即发布南方作战部队战斗序列，正式成立南方军。前军事参议官，资深大将寺内寿一 伯爵被特命为总司令官，前陆军参谋副长冢田攻中将出任总参谋长。;;;;;;;;;;;;;;x
JAP_Event_decs299;帝国南方军忠勇将士已经攻克了缅甸首府仰光，英国人离被赶出缅甸的日子不远了。;;;;;;;;;;;;;;x
JAP_Event_title299;攻陷仰光;;;;;;;;;;;;;;x
JAP_Event_decs298;我大日本帝国南方军已经攻陷东枝，英国人和支那人离失败不远了。;;;;;;;;;;;;;;x
JAP_Event_title298;攻陷东枝;;;;;;;;;;;;;;x
pinghan;平汉路大溃败 ;;;;;;;;;;;;;;x
pinghandesc;保定是平汉路的重要据点，中国军队在这一地区的部队有宋哲元的第一集团军，刘峙的第二集团军，卫立煌第十四集团军，商震第二十集团军及万福麟第五十三军。军委会以一部主力固守保定前哨涿州，并在固安、永清做为左右翼相机策应，在永定河沿岸设防。中国军队的部署要领是以平汉、津浦两路为轴，多线设防，控制机动兵团在两线侧翼相机迂回。日军香月清司第一军以第六、第十四、第二十师团为主力，沿平汉路两侧大举侵犯。一九三七年九月十八日，日军又向正定—德州之线进攻。板垣第五师团一部协同关东军察哈尔兵团作战，由涞源直取保定。同时，日第一军突破保定附近的中国军阵地后，向正定附近追击；第二军则以第十师团压迫德县，截断华军的退路。保定右翼守军阵地迅速被敌包围，战况急转直下，极其恶劣。不久，华军放弃永清、固安，一部退入石家庄，另遣主力开往保定增援。然而，对保定至关重要的涿县防线被日军攻破，保定防御岌岌可危。第二集团军总司令刘峙推卸责任道：“除中央军外，其它军队望风披靡，均不可靠”，要求“至少另增加中央军二师不可”。何应钦回电：“现在沪战激烈，中央部队一时不能北调，在川桂军未集中以前，应就现有兵力，努力支撑，与敌持久”。蒋介石也向刘峙发出手谕：“我军应在保定附近与敌决战。”九月二十日，日军突破徐水、遂城之线，攻占黄村，继之以优势兵力席卷关麟征第五十二军满城、漕河、新安防线。刘峙率所部退守仙人桥、大汲店和保定之线。九月二十四日，日军完成包围保定的战略部署，开始发动总攻。双方激战到十一时保定城沦陷。蒋介石为确保山西安危，令平汉路大部队向娘子关转移，巩固晋东门户，只留商震一部在平汉路作正面抵抗。十月初，日军在正定周围完成集结后，便对其外围阵地发动进攻。中国守军抵抗至暮，退守主阵地。八日，日军向正定主阵地发动总攻，炮火击毁城东北角，敌兵如潮水而涌，中国守军伤亡过半，退至城郊，撤往滹沱河南岸。次日，日军强渡滹沱河，企图从右翼包围石家庄，并从行唐、灵寿赶派增援部队三面包抄中国军主力。这时，由于第一战区的大部队已陆续转入晋东战场，石家庄兵力单薄，防御空虚，况战线太长，来不及收缩。十月十日，敌军乘中国军队阵角未稳，向万福麟第五十三军阵地攻击，战斗持续不久，日军又从石家庄西侧渡河，攻陷石家庄。;;;;;;;;;;;;;;x
pinghanname;我们还没有失败。;;;;;;;;;;;;;;x
songhukuibai;淞沪大溃败 ;;;;;;;;;;;;;;x
songhukuibaidesc;第三战区于11月8日夜下达撤退命令时，当时左翼兵团受到的压力还较小，所以第三战区长官司令部当时是要求左翼兵团各部队务必仍固守原阵地以掩护右翼作战军撤退，而第74军51师以邱维达之306团进占青浦掩护左翼兵团后退。然而至10日12时30分，第三战区长官司令部又下达了左翼作战军撤退的训令，虽然这个命令直到11日14时各集团军总司令方接到。在整个转进期间，由薛岳总司令适应状况随时指示各集团军之行动。转进道路之分配，第15集团军及第21集团军沿沪锡公路及西侧地区，惟太仓、昆山公路由第15集团军专用，浏河、太仓公路由第21集团军专用。至于各部队之行动，应预先协商规定。尽管长官司令部的训令要求“希适应状况适宜处置之”，但实际上，随着部队的撤退，整个局面已经完全失去了控制。当第三战区各部队开始后撤的时候，日本上海特别海军陆战队及上海派遣军即乘势占领上海市区。至11月12日，上海地区全部为日军占领，原在沪西作战的中国军队也均撤离了淞沪地区。上海派遣军从11月12日开始全面进攻。其以北、中、南三路向苏州、无锡大举进犯，尾随退却的中国军直扑向西。而沿长江一线水陆并进的日军部队进展更是异常迅速，自从第16师团、重藤支队于11月13日在常熟白茆口附近登陆以后，一天内日军便接连攻占苏州以东数座重镇。这种“兵败如山倒”的情况下，负责前线指挥的第三战区副司令长官顾祝同只能随即命令各退却部队向吴福线阵地转移。预定部署右翼军坚守平、嘉阵地，阻止日本陆军第10军西进；而左翼军及右翼军被隔离于京、沪方面的部队逐次抵抗，交替掩护西退。自11月13日以来，沿京沪线西进的日军推抵到安亭西南一线，同时由白茆口、浒浦登陆的日本陆军第16师团及重藤支队进攻支塘以来，日军这一记大有截断公路交通之势的重拳就几乎使得吴福线的各退却部队发生大崩溃。一片混乱之中的部队只能仓促以左翼军向苏州、福山一线转移，右翼军向乍浦、平湖、嘉善一线转移，但这样一来，吴福防线也就基本失去了作用。虽然罗卓英的第19集团军在11月15日左右在兴隆桥、福山、常熟及沿江一带与日军激战甚烈，但根本就扭转不了溃退的局面。败退浪潮之中，各部队几乎溃不成军，唯有彭善第11师稍稍有所斩获。;;;;;;;;;;;;;;x
songhuname;这不会是结束。;;;;;;;;;;;;;;x
diyizhanqu;成立第一战区;;;;;;;;;;;;;;x
diyizhanqudesc;成立第一战区，开进河北并且守备平汉路。;;;;;;;;;;;;;;x
disanzhanqu;成立第三战区;;;;;;;;;;;;;;x
disanzhanqudesc;成立第三战区以负责淞沪方面的战局。;;;;;;;;;;;;;;x
2221title;是否放火焚城;;;;;;;;;;;;;;x
2221decs;日军已经逼近长沙，我们是否焚毁长沙城。;;;;;;;;;;;;;;x
2221option1;放火;;;;;;;;;;;;;;x
2221option2;城在人在，城失人亡，誓与长沙共存亡！;;;;;;;;;;;;;;x
22222title文夕大火;;;;;;;;;;;;;;x
22222decs;文夕大火于1938年11月13日凌晨发生在长沙。因应日寇的进犯，国民党当局采用焦土政策，制定了焚烧长沙的计划。但在计划正式实施之前，一系列偶然因素却让这场火灾变得完全不受控制，最终导致长沙30000多人丧生，全城90%以上的房屋被烧毁，经济损失约10亿元。也让长沙与斯大林格勒、广岛和长崎一起成为第二次世界大战中毁坏最严重的城市。是中国抗战史上与花园口决堤、重庆防空洞惨案并称的三大惨案之一。;;;;;;;;;;;;;;x
22223title;国民党当局焚毁长沙城。;;;;;;;;;;;;;;x
2224title;花园口溃堤;;;;;;;;;;;;;;x
2224decs;花园口决堤，又称花园口事件、花园口惨案，是中国抗战史上与文夕大火(长沙大火)、重庆防空洞惨案并称的三大惨案之一。1938年5月19日，侵华日军攻陷徐州，并沿陇海线西犯，郑州危急，武汉震动。6月9日，为阻止日军西进，蒋介石政府采取"以水代兵"的办法，下令扒开花园口，造成人为的黄河决堤改道，形成大片的黄泛区，间接导致惨绝人寰的1942河南大饥荒，史称花园口决堤。;;;;;;;;;;;;;;x
3220title;天镇陷落;;;;;;;;;;;;;;x
3220decs;1937年8月国民革命军第六十一军在天镇县抗击日军进犯，浴血奋战十天之久。在接到阎锡山下令撤退的电报后，李服膺率部撤出防线，天镇失守。;;;;;;;;;;;;;;x
3220option1;好吧;;;;;;;;;;;;;;x
3220option2;处死李服膺;;;;;;;;;;;;;;x
3221title;处死李服膺;;;;;;;;;;;;;;x
3221decs;1937年8月李服膺奉令率六十一军，在天镇县抗击日军进犯，浴血奋战十天之久。在接到阎锡山下令撤退的电报后，李服膺率部撤出防线，天镇失守。结果被阎锡山以擅自后退为由枪决。时任二战区第七集团军总司令的傅作义曾痛惜的说:盘山失守怎么竟把罪责全落在李军长一人身上，真是可恨、可惜又可叹!他虽然牺牲了，但是，是有代价的!;;;;;;;;;;;;;;x
3221option1;好吧;;;;;;;;;;;;;;x
3222title;郝梦龄将军殉国;;;;;;;;;;;;;;x
3222decs;郝梦龄军长在山西大白水前线突围过程中壮烈殉国，是抗战中牺牲的第一位军长，1938年的小学国语课本中就有"中国第一个军长"的题目描写他。2014年9月1日，被列入民政部公布的第一批300名著名抗日英烈和英雄群体名录。;;;;;;;;;;;;;;x
zhengbian1;电令各军，整编抗战。;;;;;;;;;;;;;;x
zhengbian1decs;如今国家危亡，望各军阀可放下成见，携手共赴国难.........;;;;;;;;;;;;;;x
diwuzhanqu;成立第五战区;;;;;;;;;;;;;;x
diwuzhanqudesc;成立第五战区，开进苏皖，拱卫徐州。;;;;;;;;;;;;;;x
12A;成立第四战区;;;;;;;;;;;;;;x
12Adesc;成立第四战区，保卫东南沿海。;;;;;;;;;;;;;;x
XBDECS;中国宪兵的前身，大体可以上溯到北伐战争时期的叶挺“铁军”。随着国民政府统治的巩固，蒋介石于1927年开始对全国200万军队进行选拔，经过层层严格筛选，组成了一支8000人左右的卫队。这支卫队的成员是国民党军中的绝对精锐。1933年，国民政府与德国的关系日益密切，应蒋介石的邀请，希特勒秘密派遣纳粹冲锋队王牌教官勃罗姆来华，秘密进行中国宪兵的训练工作。在勃罗姆近乎法西斯手段的严酷训练之下，又有近4000名士兵遭到淘汰，剩余人员这才正式成为新编委员长特别卫队士兵。在先进的德式武器装备下，他们更是如虎添翼，成为中国乃至整个东北亚最为精锐的作战部队。至此，中国宪兵正式形成。;;;;;;;;;;;;;;x
70title;召开国民党第五届五中全会;;;;;;;;;;;;;;x
70decs;在武汉会战后，我军已与日军陷入持久战局面，我们应该考虑共产党的问题了.......;;;;;;;;;;;;;;x
70option1;溶共、防共、限共、反共;;;;;;;;;;;;;;x
wzqh;国民党召开五中全会;;;;;;;;;;;;;;x
wzqhdesc;国民党召开五届五中全会，确定反共方针，破坏抗战.;;;;;;;;;;;;;;x
71title;攻击共军;;;;;;;;;;;;;;x
71decs;电令阎锡山、石友三所辖制之诸部攻击共匪叛军，力图歼灭共军余孽。;;;;;;;;;;;;;;x
71option1;消灭他们;;;;;;;;;;;;;;x
71option2;不行;;;;;;;;;;;;;;x
FG1qh;蒋介石集团掀起了反共高潮;;;;;;;;;;;;;;x
FG1desc;国民党在五届五中全会以后，反共活动愈演愈烈。一九三九年四月，山东省主席沈鸿烈指使秦启荣部在博山等地袭击八路军山东纵队第三游击支队，惨杀指战员四百余人。六月，河北省保安司令张荫梧部袭击冀中深县八路军后方机关，惨杀指战员四百余人。同月，湖南国民党军队根据蒋介石的密令杀害了新四军平江通讯处的干部罗梓铭、涂正坤等六人。九月，国民党军队在湖北东部围攻新四军后方机关，惨杀共产党员五六百人。十一月，河南国民党军队和特务，围攻确山县竹沟镇新四军留守处，杀害新四军伤病员及家属二百余人。;;;;;;;;;;;;;;x
73title;电令陆军新编第四军撤防黄河;;;;;;;;;;;;;;x
73decs;指使何应钦、白崇禧以国民政府军事委员会正副参谋总长的名义致电八路军朱德、彭德怀正副司令和新四军叶挺、项英正副军长，强令新四军在一个月内开赴黄河以北。;;;;;;;;;;;;;;x
73option1;立刻行动;;;;;;;;;;;;;;x
FG2qh;国民党军委会电令;;;;;;;;;;;;;;x
FG2desc;国民政府何应钦、白崇禧等人，电令我新四军在一个月内撤防黄河。;;;;;;;;;;;;;;x
FG;不可能;;;;;;;;;;;;;;x
FG3qh;共军拒绝了我们的请求;;;;;;;;;;;;;;x
FG3desc;再次电令中共方面，强令新四军撤防江北。;;;;;;;;;;;;;;x
FG3;好;;;;;;;;;;;;;;x
FG4qh;国民党当局电令;;;;;;;;;;;;;;x
FG4desc;国民党当局电令我新四军撤防江北。;;;;;;;;;;;;;;x
FG4;只能这样了;;;;;;;;;;;;;;x
FG32;老蒋那些儿花花肠子我们还不知道？;;;;;;;;;;;;;;x
FG6qh;伏击中共军队;;;;;;;;;;;;;;x
FG6desc;共军已开始转移，电令第三战区顾祝同各军，歼灭中共叛军！;;;;;;;;;;;;;;x
FG7qh;我陆军新编第四军遭国民党顽军伏击;;;;;;;;;;;;;;x
FG7desc;1941年1月4日，项英率新四军军部和部队共9000余人北移。6日，当进入安徽泾县茂林地区时，突遭事先埋伏的国民党军队7个师8万余人的包围和袭击。广大指战员经７昼夜浴血奋战，但终因众寡悬殊，措施失当，弹尽粮绝，除2000余人突出重围外，一部被俘，大部壮烈牺牲。军长叶挺与对方谈判被扣，政治部主任袁国平牺牲，副军长项英、参谋长周子昆在突围中被叛徒杀害。17日，蒋介石竟反诬新四军“叛变”，宣布取消其番号，并声称要将叶挺交军法审判。;;;;;;;;;;;;;;x
FG6;重组新四军，还击国民党;;;;;;;;;;;;;;x
FG8qh;国民党顽军进攻共军;;;;;;;;;;;;;;x
FG8desc;1941年1月4日，项英率新四军军部和部队共9000余人北移。6日，当进入安徽泾县茂林地区时，突遭事先埋伏的国民党军队7个师8万余人的包围和袭击。广大指战员经７昼夜浴血奋战，但终因众寡悬殊，措施失当，弹尽粮绝，除2000余人突出重围外，一部被俘，大部壮烈牺牲。军长叶挺与对方谈判被扣，政治部主任袁国平牺牲，副军长项英、参谋长周子昆在突围中被叛徒杀害。17日，蒋介石竟反诬新四军“叛变”，宣布取消其番号，并声称要将叶挺交军法审判。;;;;;;;;;;;;;;x
FG9qh;重组新四军;;;;;;;;;;;;;;x
FG9desc;中国共产党对此针锋相对，宣布重建军部，任命陈毅为新四军代理军长，张云逸为副军长，刘少奇为政治委员。重建后的新四军根据中共中央的指示深入华中敌后，开展抗日游击战争，建立抗日根据地。;;;;;;;;;;;;;;x
FG108qh;社会舆论压力;;;;;;;;;;;;;;x
FG10desc;皖南事变后，在政治上，蒋介石的反共面目在全国人民面前暴露无遗。国内各小党派和中间势力对蒋介石已失去幻想；中共敢于斗争，敢于胜利，赢得了国内外舆论的广泛同情和支持，进一步提高了中国共产党在全国的政治地位和在全国人民中的声望。在军事上，尽管新四军在皖南遭受局部失利，但是何应钦、白崇禧“皓电”、“齐电”限令八路军、新四军撤至黄河以北的阴谋化为泡影。而皖南事变后不久新四军军部的重建，使部队由原来的6个支队扩编为7个正规师，新四军从此走上了新的发展道路。蒋介石妄图通过围歼皖南新四军军部及其所属部队来达到取消新四军的阴谋也彻底破产。皖南事变发生后的1941年1月17日，周恩来在重庆《新华日报》上发表亲笔题词：“千古奇冤，江南一叶；同室操戈，相煎何急？！”表达了中国共产党人和一切正义的人们对国民党顽固派发动又一次反共内战的愤怒和谴责。;;;;;;;;;;;;;;x
2224option1;伤敌八百，自损八万;;;;;;;;;;;;;;x
21title;开罗宣言;;;;;;;;;;;;;;x
21decs;中、美、英三国军事方面人员，对于今后对日作战计划，已获得一致意见。三大盟国决以不松弛之压力，从海陆空各方面加诸残暴之敌人，此项压力，已经在增长之中。我三大盟国此次进行战争之目的，在制止及惩罚日本之侵略，三国绝不为自己图利亦无拓展疆土之意思。三国之宗旨，在剥夺日本自一九一四年第一次世界大战开始后，在太平洋上所夺得或占领之一切岛屿，及日本在中国所窃取之领土，如东北四省台湾澎湖列岛等归还中华民国。其他日本以武力或贪欲所攫取之土地，亦务将日本驱逐出境。我三大盟国稔知朝鲜人民所受之奴隶待遇，决定在相当时期使朝鲜自由独立。基于以上各项目的，三大盟国将继续坚忍进行其重大而长期之战斗，以获得日本无条件之投降。;;;;;;;;;;;;;;;;;;x ,,,,,,
4option1;万岁;;;;;;;;;;;;;;x
801title;中美英三国发表开罗宣言;;;;;;;;;;;;;;x
801decs;中、美、英三国军事方面人员，对于今后对日作战计划，已获得一致意见。三大盟国决以不松弛之压力，从海陆空各方面加诸残暴之敌人，此项压力，已经在增长之中。我三大盟国此次进行战争之目的，在制止及惩罚日本之侵略，三国绝不为自己图利亦无拓展疆土之意思。三国之宗旨，在剥夺日本自一九一四年第一次世界大战开始后，在太平洋上所夺得或占领之一切岛屿，及日本在中国所窃取之领土，如东北四省台湾澎湖列岛等归还中华民国。其他日本以武力或贪欲所攫取之土地，亦务将日本驱逐出境。我三大盟国稔知朝鲜人民所受之奴隶待遇，决定在相当时期使朝鲜自由独立。基于以上各项目的，三大盟国将继续坚忍进行其重大而长期之战斗，以获得日本无条件之投降。;;;;;;;;;;;;;;;;;;x ,,,,,,
31title;波兹坦公告;;;;;;;;;;;;;;x
31decs;美、英、中促日本投降之《波茨坦公告》美、英、中三国政府领袖公告：（一）美国总统、中国国民政府主席及英国首相代表余等亿万国民，业经会商，并同意对日本应予以一机会，以结束此次战事。（二）美国、英帝国及中国之庞大陆、海、军部队，已增强多倍，其由西方调来之军队，即将予日本以最后之打击，彼等之武力受所有联合国决心支持及鼓励，对日作战，不至其停止抵抗不止。（三）德国无效果及无意识抵抗全世界激起之自由人之力量，所得之结果，彰彰在前，可为日本人民之殷鉴。此种力量当其对付抵抗之纳粹时不得不将德国人民全 体之土地、工业及其生活方式摧残殆尽。但现在集中对待日本之星则较之更为庞大，不可衡量。吾等之军力，加以吾人之坚决意志为后盾，若予以全部实施，必将使 日本军队完全毁灭，无可逃避，而日本之本土亦必终归全部残毁。（四）现时业已到来，日本必须决定一途，其将继续受其一意孤行计算错误，使日本帝国已陷于完全毁灭之境之军人之统制，抑或走向理智之路。（五）以下为吾人之条件，吾人决不更改，亦无其他另一方式。犹豫迁延，更为吾人所不容许。（六）欺骗及错误领导日本人民使其妄欲征服世界者之威权及势力，必须永久剔除。盖吾人坚持非将负责之穷兵黩武主义驱出世界，则和平安全及正义之新秩序势不可能。（七）直至如此之新秩序成立时，及直至日本制造战争之力量业已毁灭，有确定可信之证据时，日本领土经盟国之指定，必须占领，俾吾人在此陈述之基本目的得以完成。（八）开罗宣言之条件必将实施，而日本之主权必将限于本州、北海道、九州、四国及吾人所决定其他小岛之内。（九）日本军队在完全解除武装以后，将被允许返其家乡，得有和平及生产生活之机会。（十）吾人无意奴役日本民族或消灭其国家，但对于战罪人犯，包括虐待吾人俘虏在内，将处以法律之裁判，日本政府阻止日本人民民主趋势之复兴及增强之所有障碍予以消除，言论、宗教及思想自由以及对于基本人权之重视必须成立。（十一）日本将被允许维持其经济所必须及可以偿付货物赔款之工业，但可以使其获得原料，以别于统制原料，日本最后参加国际贸易关系当可准许。（十二）上述目的达到及依据日本人民自由表示之意志成立一倾向和平及负责之政府后，同盟国占领军队当撤退。（十三）通告日本政府立即宣布所有日本武装部队无条件投降，并以此种行动诚意实行予以适当之各项保证，除此一途，日本即将迅速完全毁灭。;;;;;;;;;;;;;;x
Event44444title;苏日互不侵犯条约;;;;;;;;;;;;;;x
Event44444desc;苏联与日本于1941年4月13日签订的在战争中相互保证中立的条约。又称日苏中立条约、苏日互不侵犯条约、日苏互不侵犯条约。该条约是苏日两大帝国主义的分赃条约，严重损害了中国主权。;;;;;;;;;;;;;;x
61decs;1945年8月8日晚， 苏联根据雅尔塔会议精神，忠于同盟国义务，宣布从次日起与日本进入战争状态。;;;;;;;;;;;;;;x
event0009;鲁迅逝世 ;;;;;;;;;;;;;;x
eventdesc0009;1936年10月19日，早晨5时25分，一贯言辞激烈、最富战斗性的作家鲁迅，因肺病医治无效，病逝于上海大陆新村9号寓所。10时，遗体送到万国殡仪馆。殡仪馆的吊唁大厅、走廊，都挂满了挽联，直到大厅外的空地上，都拉起绳子挂满了雪白的挽幛。前来吊唁的有工人、学生、小贩、报童、人力车夫、学者，在3天公开吊唁中，前往瞻仰遗容的人民群众，络绎不绝，近万人 ;;;;;;;;;;;;;;x
eventname0009;哀悼。;;;;;;;;;;;;;;x
event0010;中共中央通电:停战议和一致抗日 ;;;;;;;;;;;;;;x
eventdesc0010;1936年5月5日，中国共产党中央委员会发出《停战议和一致抗日通电》，明确放弃反蒋口号，首次直接向国民党提出建立抗日联合战线的建议。通电说：自从中国红军革命军事委员会组织中国人民红军抗日先锋军渡河东征以来，所向皆捷，全目响应。蒋介石氏竟以十师以上兵力开入山西，胁同阎锡山氏阻拦红军抗日去路，中国人民抗日红军先锋军，本当集中全力消灭蒋氏拦阻抗日出路的部队，但红军革命军事委员会一再考虑，认为国难当前，双方决战，不论胜负属谁，都是中国国防力量的损失，而为日本帝国主义所称快。因此，红军革命军事委员会特慎重地向南京政府诸公进言，在亡国灭种紧急关头，理应翻然改悔，以“兄弟阋于墙外御其侮”的精神，在全国范围、首先在陕甘晋停止内战，双方互派代表磋商抗日救亡的具体办法。如仍执迷不悟，甘为汉奸卖国贼，则诸公的统治，必将最后瓦解，必将为全国人民所唾弃所倾覆。语云：“千夫所指，无疾而死”，又言：“放下屠刀，立地成佛”，愿诸公深思熟虑之。 ;;;;;;;;;;;;;;x
eventname0010;为了人民!;;;;;;;;;;;;;;x
event0011;蒋介石到西安训示张杨二人 ;;;;;;;;;;;;;;x
eventdesc0011;10月22日，蒋介石到西安，分别召见张学良、杨虎城，宣布进一步“剿共”的计划。张学良不赞成，并说东北军将士不同意继续“剿共”、打内战。他建议“停止内战，一致抗日”。蒋介石大发雷霆，厉声说：“军人以服从为天职，我叫你向东，你就应该向东；我叫你去死，你就得去死。不要问为什么。”蒋介石接见杨虎城时，杨说：“部队抗日情绪高，剿共士气低，值得忧虑。”蒋介石说：“剿共势在必行”，“风吹草动，兵随将走”，士气问题他来解决。27日上午，蒋介石在张、杨陪同下，向参加长安军官训练团的军官、西北“剿总”和十七路军总部上校以上军官和驻西安各部队团长以上军官训话。张学良对蒋介石阻止人民抗日救亡的做法十分愤慨，他趁在洛阳向蒋祝寿之机，单独会见蒋，要求领导抗日救亡。蒋大发雷霆说：“我就是革命，我就是政府，只有我可以代表整个国家、整个民族，反对我，就是反对政府，就是好党暴徒。” ;;;;;;;;;;;;;;x
eventname0011;攘外必先安内，统一方能御侮。;;;;;;;;;;;;;;x
event0012;白求恩来华 ;;;;;;;;;;;;;;x
eventdesc0012;加拿大著名外科医生、伟大的国际主义战士白求恩率领加拿大和美国医疗队到达武汉，支援中国人民的抗日战争。 ;;;;;;;;;;;;;;x
eventname0012;万分感激。;;;;;;;;;;;;;;x
event0013;张国焘叛逃延安，中共将其开出党籍。 ;;;;;;;;;;;;;;x
eventdesc0013;1938年4月5日，陕甘宁边区代主席张国焘表陕甘宁边区，参加祭黄帝陵后，逃至西安。7日，在胡宗南部保护下到武汉，发表《敬告国人书》，指责毛泽东等中共领导人“独立自主，另立门户，不以国家民族为重”，井以书面声明脱离共产党。18日，中共中央作出了《关于开除张国焘党籍的决定》。19日，中共中央发表《关于开除张国焘党籍的报告大纲》。大纲详尽地指出了张国焘脱党的经过、脱党的历史根源及对张国焘脱党的态度。指出：张国焘的脱党，对于中国共产党不但不是什么损失，而是去了一个不可救药的脓包。它使我们党清洗了自己的队伍，使我党更能健康地与巩固地向着自己光荣的前途迈进。 ;;;;;;;;;;;;;;x
eventname0013;天要下雨，娘要嫁人，由他去吧。;;;;;;;;;;;;;;x
event0014;中日武汉空战 ;;;;;;;;;;;;;;x
eventdesc0014; 1938年2月18日，日军飞机38架空袭武汉。苏联志愿援华航空队配合中国空军第四大队，与日军激战12分钟，击落日机11架，第四大队大队长李桂丹及吕基淳、巴清正、王怡之、李鹏翔5人殉国。20日．武汉各界在汉口总商会公祭殉国空军将士，蒋介石主祭。21日，武汉三镇举行盛大空战祝捷及追悼殉国空军将士大会，孔祥熙、于右任、冯玉祥及中共中央和八路军代表王明、周恩来、叶剑英等出席致祭，会后二万余群众执绋送葬，举行盛大游行。 ;;;;;;;;;;;;;;x
eventname0014;只解沙场为国死，何须马革裹尸还。;;;;;;;;;;;;;;x
event0015;国民政府提出保卫大武汉 ;;;;;;;;;;;;;;x
